id	filename	md5	size	state
32046abb-8476-4e4f-8090-1ce003107490	905e32cb-a5bd-46a4-ac0f-32585e042695.rna_seq.augmented_star_gene_counts.tsv	43f5599ac6d7d205ec1dab3485e9319b	4243351	released
9f01664c-19be-4841-afb4-297483d22ec8	e3955555-9663-49da-bb98-f6593eb74d7f.rna_seq.augmented_star_gene_counts.tsv	7184dc00dcd6180814d97f3c61b75ed5	4223044	released
692a5c89-8f1a-4e23-a490-b092c6bb37c5	64a2d5cb-2892-4d2a-aa7a-cc1a6dec1c46.rna_seq.augmented_star_gene_counts.tsv	44a3b36c64045a88bed0b6f746dd4e2a	4251917	released
119e7a6c-7fd1-4a2d-bfdc-35cb13d39414	6460f151-7102-476d-b03b-fb4ea776b1ea.rna_seq.augmented_star_gene_counts.tsv	a60197ff9046416f7a5a6834377e84d8	4228464	released
3361d7bc-344b-44b2-97bd-ac0dc79b221f	56afb18f-7fdd-4672-be59-4d3a03b806de.rna_seq.augmented_star_gene_counts.tsv	b0580f5383836d0a4eedecbca2afcc18	4228505	released
7a3f27a9-476d-43e2-abb8-db402f80dfcf	9ba0ff4b-4276-45ee-a543-a2e837777923.rna_seq.augmented_star_gene_counts.tsv	766e34e9da73695da4e71aece82960fd	4230618	released
2fa40914-d149-4f67-aa78-64723258314f	e0819bee-5642-4297-b6bb-70e41d54ee8c.rna_seq.augmented_star_gene_counts.tsv	1e1db517b57d7edb72b56e62f6522d52	4238974	released
82a68e91-48cc-400b-8520-4abcbff1a163	03c7ece7-500d-4c38-a600-bd6863562bfd.rna_seq.augmented_star_gene_counts.tsv	d35499e9d55944014e6e01c72f049d36	4233176	released
b4de06a8-883b-4d02-afc6-d926c588c4ee	819e9776-131f-4c00-b93c-9936cbcc55b8.rna_seq.augmented_star_gene_counts.tsv	3eb007b6bd0a164f0f79485eeaecbe4b	4232066	released
cde8569f-d0a0-4f05-a86e-0f9d84361faf	8929ea12-e12a-4660-ac19-72b4e7bd2e9a.rna_seq.augmented_star_gene_counts.tsv	9a94b685f7a9b0d1cb1e9a32861b51bc	4215648	released
c96036a1-2f21-47fc-a5ea-54389bf26502	f07f72e3-8bd8-4a16-91b4-e4444c2745d9.rna_seq.augmented_star_gene_counts.tsv	7d821dc1a06dac4e96a7273f1036dc2d	4257258	released
41e96482-bc24-4a1a-8ef2-8ef4d525ad40	52e52b5d-4112-4616-8ddd-2a4524a91778.rna_seq.augmented_star_gene_counts.tsv	51fa05e5b8db6567c1f54ed18878ffd2	4227608	released
c69e8ef1-57a7-439a-9b05-66f14b019322	be547f27-5157-4947-ad2a-c9d006dedabd.rna_seq.augmented_star_gene_counts.tsv	716af72b7c7e06d22067f087ffe74a60	4258521	released
26ea6a31-ea33-4bb9-814f-c0840dafe69e	09728f38-787f-4868-b28d-8cf6afa3c71b.rna_seq.augmented_star_gene_counts.tsv	aaf8cfc5d793ce80ece61c7e168c55dd	4230098	released
9db8b103-5f3a-439b-993c-14879744c30a	7f9b4506-b00b-4b6f-8469-d0e4a73df1d4.rna_seq.augmented_star_gene_counts.tsv	ce4a992807ad6e324027faca1177ba8d	4231950	released
24079217-3899-4843-81fc-638293771d93	c6bc9e5e-4116-4179-9a22-b75fc6bea73e.rna_seq.augmented_star_gene_counts.tsv	3194db55c64cfeb6c836ae2f85bf6e17	4226782	released
8b071bf3-0d85-4aba-aa46-d0800dcc8640	65a2c4cf-7c84-4ca8-a37e-8deecb6ef026.rna_seq.augmented_star_gene_counts.tsv	4403164f6654829b70446beb576b2fda	4243822	released
63f5b69e-2307-4be6-98e4-b0f57b6394d0	c8bfb715-4c7a-4e3e-baa2-bc842d80654b.rna_seq.augmented_star_gene_counts.tsv	b313bb91df790ee85c2b40fa2b28fc1b	4238271	released
0c09a94d-8885-49fb-91c1-aa0ebf52386a	f57240f6-a5e4-4a9f-81d7-b59616d865dd.rna_seq.augmented_star_gene_counts.tsv	56de3d04eb108c90826420c173cf9e2b	4247849	released
e4bb1f41-bf42-43f3-aba5-98f3a02a7e03	aa2d6144-50d3-4096-9ecf-3cc0ceac7f41.rna_seq.augmented_star_gene_counts.tsv	c297cdc63b9bfaf4d020bd36773631ed	4244263	released
5ddf8f4a-edd8-4b97-8d4d-76655d9018c5	59a0b90e-8b8b-41b8-95f0-d51961a94be5.rna_seq.augmented_star_gene_counts.tsv	26904b98fc550132996ccef4342a5cb3	4221814	released
6ac6539b-76a3-4b1c-8da3-6d621308454a	f3d482bb-14e8-4569-bee4-22d7d2a027ea.rna_seq.augmented_star_gene_counts.tsv	6f7def999c58d9701e5fafea74cf01a4	4213184	released
385d903b-bab4-4c2e-8334-3a304d1a56fa	f05d253b-7b64-4ecc-8249-55392326a91d.rna_seq.augmented_star_gene_counts.tsv	fc24531e9defdd925283193b80380612	4217558	released
8a518a19-2c85-42ec-b027-47139aa442d4	14e05372-1acb-4479-904b-ce8acef028eb.rna_seq.augmented_star_gene_counts.tsv	1b1c74710c48e56bab58f70be921efbd	4236191	released
e20ecad8-f22d-4e2d-99af-bc1be98c5128	085fd4df-27f7-4680-a0b5-8726f9eab370.rna_seq.augmented_star_gene_counts.tsv	132f5101f360a88ccfd95d9e99d7f3bb	4222449	released
09fb135f-1c19-45d6-ae31-a8c32a0e06bf	36280315-a32b-4743-8a78-82bbfd116b82.rna_seq.augmented_star_gene_counts.tsv	f2c8d8dd2b102f328d7433c2f2a34913	4215958	released
901c6ff1-19bf-48d8-894d-766f1995a916	aec36454-d9a1-4d51-90c6-561f219b6aee.rna_seq.augmented_star_gene_counts.tsv	cb207a8f7a526f6199dd3eb7218bcacd	4258240	released
62560d5c-0cae-4fc7-820a-9c1236eb2c80	f30ea4c5-0110-403e-b171-2ea1e35c1ea0.rna_seq.augmented_star_gene_counts.tsv	8bfa27688dff26f89c327a22f31fd088	4226025	released
987832ae-aab4-430f-abc1-8783736fbe69	ed0926c8-6642-4741-9de6-e04014ba0364.rna_seq.augmented_star_gene_counts.tsv	9256869621404e0b417a632ed53adbf2	4234546	released
c48eecc3-0099-4dd4-b319-f13ad65bdc7e	888e2a67-2478-4680-9b48-163789783c7b.rna_seq.augmented_star_gene_counts.tsv	22efea641bb929646405bd8330896005	4223984	released
7d27e93b-f225-4b30-91b7-5b968d04d783	f3b31315-692c-4040-9f89-1a9988ed2fbc.rna_seq.augmented_star_gene_counts.tsv	a027d459babff6b6fc3f7cf01ef58377	4247394	released
64101504-305f-4c62-bc27-40493e3c9575	5541c1a3-e0e5-4ded-ae0a-687e87a7d708.rna_seq.augmented_star_gene_counts.tsv	c2d8a1280069d1ae4f6875d99bd94ce3	4222700	released
d2436cea-20c9-4c32-98d3-61eb445865be	56ba7921-5bee-4a1e-9fba-a78a034547a6.rna_seq.augmented_star_gene_counts.tsv	62d0d93247cfba62970644403835bb37	4233839	released
9940e2a8-6a68-4482-a1bc-2a6edb7d52cd	bc8b6dee-0f79-492f-85e1-c1a09d6f9680.rna_seq.augmented_star_gene_counts.tsv	adc6e0a31776c8970551d88894e45b24	4226354	released
f19a1a66-ddc9-4567-80db-d009bb455b25	aa305f5b-4c1d-4bc7-81d5-b2b999b327af.rna_seq.augmented_star_gene_counts.tsv	e0a0a3d05dc990239425b5fe3b6785f1	4236361	released
404b3699-4707-49aa-b0d2-a0999bbd48e6	2e86db3a-ac57-49d2-8378-5d5e7412eff7.rna_seq.augmented_star_gene_counts.tsv	24499c77513eab13273753274fadac95	4233930	released
ea47f0f6-aad1-4149-afb6-2026f64935f5	dd20e202-a63c-4281-85c7-f16096212a91.rna_seq.augmented_star_gene_counts.tsv	80fe4f8352e37b4b8f763060df073772	4252613	released
754343b4-f9f5-478a-a076-2791b8857c3e	8a6d64cc-3f03-4a5d-b6ce-83fa9c7f7d07.rna_seq.augmented_star_gene_counts.tsv	5af2aac801e2a7259b41ef4caca8fdac	4258956	released
c568fdc8-6942-44ff-a9d9-3f7a03fdc62a	367864dd-ccd2-473e-9661-6ff4342a4e64.rna_seq.augmented_star_gene_counts.tsv	a352405548831c550b90884f50402acc	4226419	released
b5b3c685-304f-4279-904a-c86c18f61576	f8a3b631-5140-45d0-8732-cb556d5f83b2.rna_seq.augmented_star_gene_counts.tsv	3a64a19aa379e81bd5c3bc4e64693b9b	4221925	released
5fa5664e-daf5-4082-8d39-703a5d650e43	a6caa89b-29fc-46cf-8d6b-a6c0241be6d7.rna_seq.augmented_star_gene_counts.tsv	1b8d306c7b79f00655a7ebd2517ef9a5	4241712	released
41f852c7-01e8-46b3-8082-da2e00a4ef9d	673621c0-f5d4-4eea-a0ae-469214a70e82.rna_seq.augmented_star_gene_counts.tsv	24b4a006e54a552465c6e84865eefd9b	4234798	released
bec02792-06e1-4789-871d-b5b4a5989786	76413057-e8a8-42b7-b545-897e3b32580d.rna_seq.augmented_star_gene_counts.tsv	6aa40de0b1e1feb49871e65fa303a09e	4211668	released
614afd6a-05ff-4914-896c-3ac4280e510d	7ec16b5a-7a86-4a22-9f1c-74d42ab1f43d.rna_seq.augmented_star_gene_counts.tsv	8ef2fa7352a300b991cc0f7e3a71c8e1	4234395	released
85c794c1-3fd0-4a10-a613-9db7eff3c78f	2f03d42e-9735-4edb-87d9-ec443b7801a5.rna_seq.augmented_star_gene_counts.tsv	0cca0b7b820d604efba1b44160f95826	4215638	released
3563bce2-6547-4081-883e-1e7e498c83be	59e8b7b7-5183-4655-aa5e-e4b5ba73eded.rna_seq.augmented_star_gene_counts.tsv	f31fdad9c9382c6c9983bfb59b11fb5e	4217198	released
3e6105ba-3a23-4ac6-bf0d-1193fb2e679e	812033b2-3784-44bf-8913-56307b267ea9.rna_seq.augmented_star_gene_counts.tsv	10f9cdf7af7652974510dcd1a9457854	4231014	released
f47927c5-e1e9-4152-9817-79aa6e64111a	58e4f0e6-3b0f-4370-8abf-0b4d533672c5.rna_seq.augmented_star_gene_counts.tsv	0fc88797118778552f82be2c848df862	4252751	released
5f2d965a-25df-4736-a675-efeb59341a04	9a54be5e-6201-4beb-9689-289b9849756e.rna_seq.augmented_star_gene_counts.tsv	9d598f42a96080927d9e4ccc40ac79a8	4199867	released
55831884-c907-457d-bb2c-7c7b3f7c4cd1	c7fd0bf8-753e-45d6-b987-51ec7559f728.rna_seq.augmented_star_gene_counts.tsv	e198516b3361c40dec102e1e65bacffb	4237695	released
42be8d70-f8a0-49ea-94a9-58e320337843	eecb4e6b-6916-4673-815b-9a5366fe3a86.rna_seq.augmented_star_gene_counts.tsv	e22a268f8e146bfae970f289026d8f88	4219234	released
aaa72a07-5214-4145-9fb5-99c22b7c248a	f99ac82f-4fe6-4a9a-9d49-67c42cf66208.rna_seq.augmented_star_gene_counts.tsv	0b040ed97893575b9e567491d82824f5	4233406	released
b53ceb0c-a338-46e2-a0e6-224dec5ea807	05ca3ffd-a4d9-4667-80e2-d15125e88f7c.rna_seq.augmented_star_gene_counts.tsv	69d2dbba24a9e6dcd8d1a224289dc053	4244751	released
3362c701-3af3-4947-983a-6039b67d1526	fcfff41c-378f-49e8-b416-ccd1b9d8b4b4.rna_seq.augmented_star_gene_counts.tsv	997bb80dda476a020c122e040ca3e2c5	4221810	released
a4ed7fd8-e220-46e6-90f7-3b208dbf4e05	9f4c2cc8-8675-43be-98bb-004c45ba5a51.rna_seq.augmented_star_gene_counts.tsv	95ae46920b3248fa70bdcaf05e514ef3	4237269	released
c2371da5-868b-4788-91ec-c9d4bd8d8085	9d2f9191-338e-49ea-a887-a808cdf2703f.rna_seq.augmented_star_gene_counts.tsv	70b4c9eb00cfeedca229e97fdc895442	4227525	released
12272d02-341e-43a2-aa23-7232a8dde730	d4db8bd3-6f2f-4c34-a4a7-1e23342e62b5.rna_seq.augmented_star_gene_counts.tsv	295046bc13ef8d662a8ff4de95d891a4	4235952	released
9123a775-d686-49ab-90e7-0dc572c2fcaf	7643fc1a-086e-4ea5-9766-3dde13cc00b4.rna_seq.augmented_star_gene_counts.tsv	3877efe3d98308858856b402ea9bd066	4222287	released
58390e08-43b2-4517-b57c-ff899594e55a	80416b83-9ea2-4d33-8ba4-1fe9330d51f2.rna_seq.augmented_star_gene_counts.tsv	d44b998211ce7aeb8fcf1125605ec9e1	4239310	released
68b00cb6-4335-4c64-a3e0-0c29ed574480	5418228b-cfd0-4580-87c6-3ebf6282ad73.rna_seq.augmented_star_gene_counts.tsv	fbabeebae2266a15dd0d21fc71796c93	4211769	released
a4b8b2f2-6a56-4999-bd95-c2c8e4aa3bd0	5c5dec6e-b6ee-44af-a42e-485bdf54bde4.rna_seq.augmented_star_gene_counts.tsv	0b69a90b362e7d9bdf2019a5b0ee9f09	4224243	released
306febc7-f9b2-493a-9520-b9700d0f3e47	04c4affd-ca5d-4ea4-95d1-a6502e80d1af.rna_seq.augmented_star_gene_counts.tsv	2f1039985e94678936c051c4119da1cd	4247685	released
656fd74d-49d8-40a5-8eb9-dac0fbe4ea2d	131b98d5-aaf4-4a6c-bb96-c33895cd814a.rna_seq.augmented_star_gene_counts.tsv	09aa4903a42a22afa8ffbef01f6e7014	4253351	released
d3f1b81f-37ce-47b6-b98d-8530076007c7	d067f93b-7182-4a34-ba8e-be73589b7420.rna_seq.augmented_star_gene_counts.tsv	0384bee9b454152ea2204060a5fcb6a9	4215312	released
c140ee8e-c45f-47fb-b214-c3c8cdde972e	b5909b96-7ef6-497a-802e-11805dc7ded7.rna_seq.augmented_star_gene_counts.tsv	c8a1f9e2ec7fa72254b4a3d602c5e39f	4225356	released
eb29ba2f-e237-403c-ab72-a5dfae705b05	1f71e82c-0781-4d19-bc26-6c3c176827c5.rna_seq.augmented_star_gene_counts.tsv	0034eb6ad4b9ec6366c326ac93ce4fb7	4251532	released
caa4bc15-6e54-4d5e-9d91-c25e800b71b9	c36d8349-6af1-4583-818d-cd3742ea97a7.rna_seq.augmented_star_gene_counts.tsv	375d57254b6abd5becaf6a601e11d6e2	4258625	released
a0fce6cc-a525-4970-82b7-8512bb0708b3	7d9c7c34-76e0-4622-b5f7-60e12f6d4e07.rna_seq.augmented_star_gene_counts.tsv	15cec03c65ac24e7da940cd4b9f99219	4252453	released
254bed99-398d-4c34-a804-67516d257e70	c63de407-f025-4939-9633-6550724be88c.rna_seq.augmented_star_gene_counts.tsv	82f16f580abc01b23457c00bbcd85eb4	4210733	released
906a6a3f-91ce-4433-9a0d-e010a61782f0	f602ef77-0db5-47af-b259-e551c77a4281.rna_seq.augmented_star_gene_counts.tsv	741de299eaef98ea84c1e276703b1084	4252552	released
fdcad604-c1b4-40ff-a652-3c1e5fe5f9a1	2301103f-5cbe-4cb6-b5da-0b83b39e4616.rna_seq.augmented_star_gene_counts.tsv	b1e1c46c723cd8d97d6448d933348b53	4221999	released
8cdb3ed5-5922-4833-b255-30d9322f8fe9	322ff57d-60a1-45d6-a103-c953d11924f1.rna_seq.augmented_star_gene_counts.tsv	c0f1f2bb8b197bfbade439b9eb0f7ff4	4244946	released
db0caa6a-e863-4dad-a911-0c69127be9df	55071ef3-bf09-43a2-a54c-a9ec61a84615.rna_seq.augmented_star_gene_counts.tsv	1205cb7b4e1f0da5eb3547caf95c3e83	4255626	released
a4377fa6-f7e2-4289-ac2d-3cc87b6cc289	6d614e24-5a82-409e-bb6e-c52c5f53efd5.rna_seq.augmented_star_gene_counts.tsv	fffb0a4695113dc538e9d0b825c4f5e3	4235819	released
946692ad-ed52-4bd8-85ac-efe5178b15b4	883ef55a-e8c0-4774-a298-d2bfeaeeae4b.rna_seq.augmented_star_gene_counts.tsv	c5392c7508ac9996a4d211b0920811c0	4214980	released
1ab1279d-7ccd-4450-8de8-9987bf6627dd	3d11905a-16eb-40b2-a36b-e37dca6359d3.rna_seq.augmented_star_gene_counts.tsv	4a31afd3c6898a422bb240417fa53e34	4225469	released
2bf191f1-b880-427e-996c-0e75df13d738	33e0a8b2-3e7e-46da-b5ef-76463308d3b9.rna_seq.augmented_star_gene_counts.tsv	ef0b2d0588b1848278ab06a7ef22b37d	4249593	released
a5407526-9c45-427b-abcc-65d6e1f87158	c208cf0f-3922-4159-a7dd-76dccf9ff396.rna_seq.augmented_star_gene_counts.tsv	977894d85184f34de20c1e64f29b22d1	4229240	released
cce2b6af-bff9-4ad0-805d-b32aa6fae985	98a4b8cc-fd54-454c-adcd-6fe9ae159a3b.rna_seq.augmented_star_gene_counts.tsv	9085784f862f100407194d1c8cd177b9	4233398	released
6d0c282d-43d7-44fb-94e6-25771385e326	d4422306-b68c-4687-9131-02a60a2d4c42.rna_seq.augmented_star_gene_counts.tsv	552ee233c6cb65b341ebd50ae1236118	4263467	released
08d83462-5fcb-40c6-9d44-dbc42faa4df6	087c2c93-d071-41e1-a2e8-a1961ba54a86.rna_seq.augmented_star_gene_counts.tsv	7e0d04eb337f163632590bbd665fabaf	4267029	released
4089d037-ab25-47a6-be68-19742473cbc6	50c308c9-922a-4083-ae09-e5e4d8c437af.rna_seq.augmented_star_gene_counts.tsv	168c5577e8da0154d7e4a2d823f394c2	4242766	released
7abd9747-a947-4b15-b51c-c82cda9f065c	731c955b-e1e8-462a-9c94-64310f2d7eae.rna_seq.augmented_star_gene_counts.tsv	1622584397c678c7e0361519fdaec87b	4244173	released
3e752bb7-c91d-46f8-ba39-a40e26357b4d	32dd8db9-1e43-497e-a35a-664d7d15ed60.rna_seq.augmented_star_gene_counts.tsv	ea16407248bc5498807d4a096f857771	4248639	released
892294a6-6b94-4284-bae3-9eb0bdc853f6	981bfd73-1d4c-47c0-870a-b9a6300858dc.rna_seq.augmented_star_gene_counts.tsv	6959c489a603e1f8d501b811b7446fb7	4230310	released
a912206f-60e9-4564-9d84-db9c3ee75343	99c5c1c4-851a-42a4-b5a2-dd9da2959343.rna_seq.augmented_star_gene_counts.tsv	7e1f4be8d5e825666e9bd0339b72fdf5	4264297	released
6c66987a-38f6-4125-8ac1-aa55921fcc26	f77f77e1-073c-4f6a-bc48-1ba165ecc024.rna_seq.augmented_star_gene_counts.tsv	350a2f170bf1813048d9831ce0acb2d1	4233750	released
38259364-ebcb-4f5f-8471-8ffe7e3267a7	d3c861af-cfe9-4d9f-bc76-a8a45b72df43.rna_seq.augmented_star_gene_counts.tsv	3686b1d5a952e94fe7132a37aa656d8d	4221046	released
7429ab01-a223-4be3-9b41-99100ea06d99	e860f314-beb1-4dfd-adb8-e188f13ca1c8.rna_seq.augmented_star_gene_counts.tsv	18faa9f923350f09f5f136d780c74582	4248016	released
aabb1f03-8a4e-4d38-b09e-d9b56b5b921c	f8cc4515-2576-4a72-9cf1-28dfe774eda9.rna_seq.augmented_star_gene_counts.tsv	52fff028a9744532f9c134b9cc53037e	4257091	released
30e51b69-6778-4125-bb18-86694d42a6e9	8bd7c2cf-7960-46ca-9373-1c19557dd0aa.rna_seq.augmented_star_gene_counts.tsv	f342cff10b7d2c71e57a90c5a91855f9	4241149	released
b6c69243-9731-4578-b037-ac997cbdc7dc	2306a9ab-37ae-4dfd-b992-4f62022c3d4c.rna_seq.augmented_star_gene_counts.tsv	b50857213b4d430cfd349ff5b717b473	4244236	released
6525f4e0-ba79-4576-89b3-df0ab6e45309	a5f6ddd7-f795-4920-b714-ed86942953e3.rna_seq.augmented_star_gene_counts.tsv	6a687e24eaaf5e56dec613cc190c04be	4245794	released
27450388-ffc7-4812-b5b4-9819b0a74a0b	7b07706f-a1b4-4f18-a276-0822b578cc40.rna_seq.augmented_star_gene_counts.tsv	0647cf8783a26fa5ca57eaaefedc2b3c	4226093	released
93db566e-8ff9-45b0-afa2-0fbe82b8f580	ab589a7b-7cc9-4257-8fd7-241d2e3658da.rna_seq.augmented_star_gene_counts.tsv	32b6fcb0736a85a6570c344798975243	4232282	released
de18a680-86a5-4319-a332-42227d490aa5	61807b4d-bbab-4ea8-a904-35c562ec6c29.rna_seq.augmented_star_gene_counts.tsv	876fc21be1ad60c90aaf7d515972a3c2	4234851	released
72db648d-0ff7-418b-b7bd-590eda282f74	f0395da6-5f12-4a35-8aa6-0b1b47a2acba.rna_seq.augmented_star_gene_counts.tsv	b7ee69b362188669c7924dabfb628b0d	4245810	released
db61f20e-e44a-4992-a9f6-b54fc2dedfb6	e789fc5c-1218-4f07-ba95-b54d8fb93e7b.rna_seq.augmented_star_gene_counts.tsv	f3b18a5a98c462c45eddbf72e1fad7d5	4213405	released
a62db40f-4e4f-496c-84ed-ab9500b89757	cd271741-c470-4f57-9873-635fef14f902.rna_seq.augmented_star_gene_counts.tsv	0181ebe0b8f91a84d55e9fdcc8a2448b	4218941	released
db9bab18-a465-445f-a4fd-dc90faa1da6d	5a335f07-9b07-46cf-8902-503b24f89bfa.rna_seq.augmented_star_gene_counts.tsv	0687e96c67caf44632fd921fad9f91a3	4236644	released
1098101e-1770-4055-ae41-d6c15e1c7b90	19853c82-c205-4af9-badd-82946eec14ad.rna_seq.augmented_star_gene_counts.tsv	53c7ca5b2ef9c8078a6174b9d92e48de	4239323	released
fc732523-d387-4a1d-ab81-34e44e869bac	f7beaa9b-98ae-40bd-aadc-e69688499170.rna_seq.augmented_star_gene_counts.tsv	794184967e8d5da2c087e6b4a9d96b57	4195970	released
ba8aebd8-07de-46c0-a28f-b2408c36f07f	77b82c3f-e20c-4e3b-a55c-08af359bbb6e.rna_seq.augmented_star_gene_counts.tsv	d1590f85d1f41250edf7dd5f7518ddfb	4248160	released
5d65e761-0cb3-4e52-b14f-79be5850dba4	8f55fdd2-25cb-40dc-809e-2ddbdadd34c3.rna_seq.augmented_star_gene_counts.tsv	47308b789132644ae650f8677cc4642f	4251316	released
f73807f5-edf8-4a4d-8550-048d9c5413e5	1890feb6-9f7f-4437-9828-198ff43e16b0.rna_seq.augmented_star_gene_counts.tsv	4f063c01a122b4e335a57a03f8a93c05	4247285	released
911a72ec-dcb3-4454-8f22-7bd4f9d29b21	fe69fb9c-7215-478c-ae5c-44f5d0814b9d.rna_seq.augmented_star_gene_counts.tsv	03677dc93024ec2bbfb2318d7566c327	4252007	released
aab3583f-37ca-4f2f-8428-aa8eda2c2274	a7517dae-ab9e-42eb-a512-eb0ca6f89166.rna_seq.augmented_star_gene_counts.tsv	3c277dd201b74e1c55ad8711cd1fa2e5	4224070	released
a777fb14-4498-4f32-bccb-1e8521567302	96780e00-b519-4bec-a49b-c2cc2d19a744.rna_seq.augmented_star_gene_counts.tsv	6d7026d174217106f4ba9a89afc59647	4216161	released
0869efb9-b167-45af-8b2c-67433e39baad	ef19e097-8ae9-4362-b77a-76d8f5399760.rna_seq.augmented_star_gene_counts.tsv	1362b5ced69dd2236a7d183880851851	4219837	released
97541ffe-94e7-4130-9bac-65528de8d6f5	c4115468-0566-49e2-a86f-9c7faf6388f5.rna_seq.augmented_star_gene_counts.tsv	045d74c1879f0e7d28551f80a97be495	4246611	released
29bb005f-53d0-44e6-8626-d6bbe0dba8be	d53203c7-5070-455b-aec3-ce01f32186de.rna_seq.augmented_star_gene_counts.tsv	6fb070522dad7bdec32689d09a192b0d	4235128	released
242a2880-95da-453f-892d-fafd49a4865e	9301f86d-9d6f-4aa6-a640-a543b5aea5db.rna_seq.augmented_star_gene_counts.tsv	db04ade49f3788d672b6dee1d122c3e7	4261912	released
661b6fed-d56a-452b-adaa-4b48ee9f4dbb	bc46dd0e-3136-4d9b-8fc3-dee56d6e39cf.rna_seq.augmented_star_gene_counts.tsv	2ea130a0ae67c870c7772cf2a3ea3214	4242369	released
2ff24c33-39c6-4171-af42-f54e4ee8b021	2f93d52a-e8ab-454b-ae76-74b35cd561da.rna_seq.augmented_star_gene_counts.tsv	202684ca4587493c7e347a944af3346e	4224352	released
d3d249ab-0483-4e9c-99f3-07afb5b6dabc	73babed8-f934-42c7-9020-30f7c3e1766d.rna_seq.augmented_star_gene_counts.tsv	4239402935c3e36a01b087de299eccb3	4229288	released
8af996d7-2c5e-4d17-b1a5-8751f4784eba	14aca23b-01ce-4532-8f2f-3b22b05a4757.rna_seq.augmented_star_gene_counts.tsv	7166bdae4df12eeb3a95dacf75e4ad73	4252855	released
7a26df49-5d12-4dc2-b686-07e015a415b0	1e3d606d-e374-460c-a046-b6c98aa8256b.rna_seq.augmented_star_gene_counts.tsv	4227d00c4ec12db70520d68161741ce9	4235093	released
6855a406-c085-45c7-b789-981786f0c775	9ebc079c-069f-4468-8b9e-680e39a3c4ad.rna_seq.augmented_star_gene_counts.tsv	27b48c36af06bc65f1e56fd5d4acf608	4243976	released
81152340-ffac-4122-8b21-bef3a474a18e	a84ef848-a790-4e90-96b4-45b24c3aaaf4.rna_seq.augmented_star_gene_counts.tsv	cb1f2a1796538d6edd31cb6321066fe6	4226172	released
8148f34c-1ddd-454a-8761-8b76e97e8534	4a39a182-e583-4ff0-a8f0-f73b0f5c4f20.rna_seq.augmented_star_gene_counts.tsv	4b5d514b2aa04892b35a766af78e6ea7	4221589	released
8d308359-6f2a-4c2a-a2e7-b1a3b8d79de9	4772e349-a753-4c41-9c48-ae3af0f58520.rna_seq.augmented_star_gene_counts.tsv	09a0040484a54a2677585e08ab623437	4227978	released
94613d97-0a68-4212-beef-3c97a0b363ef	b7837fd0-426f-49dd-9de0-4e648b78f896.rna_seq.augmented_star_gene_counts.tsv	5bb5322992c2424e54f32ed5fc5e67d9	4220201	released
69933ac8-e7a7-43b6-8231-2ecb35f88d52	c9d8385a-9f73-48f9-bca4-1c0647881bfd.rna_seq.augmented_star_gene_counts.tsv	8eafe6fede10733417326ed7b3e61f12	4235050	released
3f441cc8-98bd-4650-b5ad-19ae8542b666	a27393cf-e1e1-427f-9a96-40e2ab1af0d1.rna_seq.augmented_star_gene_counts.tsv	00edf1e747b19b85445caea8a1c2840e	4227666	released
ffec28dd-cc44-4057-bcc3-ccc0cd2331c2	d21d91e9-6e19-4c5f-aa2e-cdd41d98e542.rna_seq.augmented_star_gene_counts.tsv	ea7b5b0033e14dc6c804d58059f6ac0c	4236967	released
9c7f6057-8225-4447-adb3-aed12aa974ad	b277d25a-5485-465a-bef3-db30dc75caa8.rna_seq.augmented_star_gene_counts.tsv	a12b713fdbbf346ace023d9ebfc97782	4227744	released
1876b908-e911-464f-be23-2b4eae0a43b6	6efebff1-f165-415e-9001-45a782638785.rna_seq.augmented_star_gene_counts.tsv	69ab93a934179bda2077ed5915cc637a	4237227	released
148c1368-6302-4daf-b389-2c92f5da0529	55e5447a-96d1-4d95-91ad-b5790392bbfa.rna_seq.augmented_star_gene_counts.tsv	2a633030c69715c42c8cb8c04e768a74	4244412	released
555bdfe8-80bb-46db-80f1-421038f5c2b4	25ef25f6-9982-41ad-9823-62763c6c29eb.rna_seq.augmented_star_gene_counts.tsv	4c5be09c86f910c1e3ea08a5f24621e1	4246061	released
5edfb99b-ef38-4f97-a59b-efea8738442c	a9a12604-5100-4e45-b7f8-7e7c0d02a139.rna_seq.augmented_star_gene_counts.tsv	8e3e8f70a7451ca5f8d5560d0eee792b	4241383	released
bae11f13-84a4-4fe3-b9e4-9d48b74896af	da046621-2982-42dc-b54d-6c875ecb5368.rna_seq.augmented_star_gene_counts.tsv	88a3c28c7d2701a31a9ae9f802e569d0	4244861	released
06a639d9-ade5-4cbb-91b0-a41449ce4f49	6531e137-3d23-44e7-af10-51e9cc517192.rna_seq.augmented_star_gene_counts.tsv	eadaedb72fe4b6116412cf13b59f5c1c	4222257	released
b6a0d742-e7bc-4d67-8014-675e62f1ddd0	df3e51ff-63ad-45c2-ba71-676c5eb6b9e0.rna_seq.augmented_star_gene_counts.tsv	69dbc0c2623194f3587913c64661a3b0	4251429	released
169b5555-f64c-4bbd-9c07-af0c42ddb6aa	da145aec-4391-4fce-b5d0-bf91065b765e.rna_seq.augmented_star_gene_counts.tsv	df198d1635dcb38030f79a8494a55063	4230800	released
