id	filename	md5	size	state
edc9bf50-9542-433d-af38-283b4e77f17b	43c3a739-d8ba-42ef-b385-927a5f587d7b.rna_seq.augmented_star_gene_counts.tsv	f25864eb3feab734243830326dba2ffa	4245537	released
9a535718-1719-4f78-a2fd-8cacd335efe8	d2de525f-e7d6-41d8-9706-f1746c9706d4.rna_seq.augmented_star_gene_counts.tsv	06071aa6c3b78b35090ea96650f269eb	4242860	released
5df6cdee-9f9e-4dfe-9f40-72727a9e0b15	58c8c207-21f4-489a-87e8-d1493970482d.rna_seq.augmented_star_gene_counts.tsv	2d7871a6db363ac120609d7a8b3a97bd	4240910	released
d89f60e5-23be-42ed-86ed-4ae80a6a1baa	515add64-0ee2-48cb-a5ce-fc26398a671e.rna_seq.augmented_star_gene_counts.tsv	f61c824020f9376003d81d2ff558f943	4239471	released
efcf7073-faf4-4965-9e86-49b44788620e	b179ba6e-42d8-4133-90a2-291ae8f19569.rna_seq.augmented_star_gene_counts.tsv	a0e38f76d00b6aada3575096c0fb1473	4241032	released
456f3881-1c66-432a-87b1-9e8a967088b7	cc6afa2d-449a-46eb-b532-2571ab63838d.rna_seq.augmented_star_gene_counts.tsv	bd4cfdebdd7938be36ed05561858902b	4228027	released
26085902-2521-4343-96f0-139a065445f4	c57847cd-6946-41ee-9c54-4bb766b42f12.rna_seq.augmented_star_gene_counts.tsv	f8fcdf603ad968183e38624c263e8345	4230084	released
77a13fe7-8524-41b6-b1b0-8f06d80f5cc4	2443dc79-7ec3-4066-b49e-6b1da38572a8.rna_seq.augmented_star_gene_counts.tsv	b2f47fbbe772bf1589592ad672056cbd	4246051	released
5fb9c871-c521-4253-ab5e-135d23b8230a	6bd8c4ec-61c9-426a-8ad1-8becd5d8cdc9.rna_seq.augmented_star_gene_counts.tsv	6e52f0391d939ff255eecfcf6f474289	4231384	released
fd1da1e9-1fef-4037-ba7e-e83e958f7834	5c6bb775-aaa5-4b5f-90be-86926549ae90.rna_seq.augmented_star_gene_counts.tsv	78d29d013d2eabed16b864d421cc8026	4251409	released
354b3238-51a1-4b08-95a8-50fde7e51b13	03ef99c7-55b7-4770-9eac-2ee007aa78ca.rna_seq.augmented_star_gene_counts.tsv	dec193932192736642dfae803f023ac7	4267935	released
f2f16e96-2c61-47f3-a697-baec786f07a1	90f5d5aa-9eef-4cb3-a64c-7743a2fe572b.rna_seq.augmented_star_gene_counts.tsv	032a4bcf1d036000dd6b4bfaaddeec40	4240183	released
4e1add14-24f2-4ee0-aaf6-053116115a52	8473bc80-0ea5-4e1e-a761-46851d97e4ff.rna_seq.augmented_star_gene_counts.tsv	4709da5a4c4693e2a7f09d25613c4831	4245961	released
543bccea-3c04-452f-aa0d-e978eb531c0e	023acc63-ca58-42f9-939c-3b22682dc7cc.rna_seq.augmented_star_gene_counts.tsv	c40da5791586887184ebea2395c1b14e	4218950	released
90cf1bc5-1f8a-47b9-af32-12738b749817	5f69a28f-f424-4985-ae34-42a53d4803cc.rna_seq.augmented_star_gene_counts.tsv	914bf6b81d0fada27974909ab9507d9e	4213356	released
bd1636e9-49de-459a-acc6-4cb0c4a80c45	5bc83672-ab34-40f9-928c-00412b245b5b.rna_seq.augmented_star_gene_counts.tsv	856d07d22b51bcd875a4f9b764a3a674	4265328	released
3b556c43-5216-41d8-93c3-bb4877918a6f	b41b255d-ae3f-46c5-9246-0a35559e90cc.rna_seq.augmented_star_gene_counts.tsv	b33f5d452fef5008c711969a8f410ff7	4243112	released
f15dc2b8-c1e3-4e27-8245-c4706baa8517	b666be40-4027-417f-81ed-6315b961cd98.rna_seq.augmented_star_gene_counts.tsv	7aec15adcde12071651d4d0a754e8fd0	4244542	released
8c031ef8-4038-453e-a5e6-db3198657233	06cbd6ea-06b8-408f-96b3-aeff8b977b1e.rna_seq.augmented_star_gene_counts.tsv	dcbbdd818dad7e393bcba1e744baff3c	4243879	released
9d9a39a4-0e09-4c4f-b82b-ae5a49a5b90d	dd0bea70-c22d-4437-955c-0087fbc5abb4.rna_seq.augmented_star_gene_counts.tsv	8a3513bbb9acb3b6adfc3311dc1d5d45	4241236	released
ef229777-5389-4bc3-a2cd-f885d7b5f3b8	a3c7ca2a-4bd8-44d3-954e-d2ab818802fa.rna_seq.augmented_star_gene_counts.tsv	dc1e566f9844a4b27e99efbf39d2371a	4260170	released
bbf261ac-5cb3-425e-b12a-b236aafde297	55647be0-98bd-42f1-b097-3c46c11df85e.rna_seq.augmented_star_gene_counts.tsv	96062de2768f4e20ff438cd2880709a7	4259177	released
af5402f0-30d1-4fab-9d41-3b25bc28fc20	b8e5af13-32e2-4f23-8ca5-78ffd5e20ef8.rna_seq.augmented_star_gene_counts.tsv	6f89573b6635b04ee449256299b823a4	4246948	released
54dc4ad5-8f8d-4d78-a50b-8c2cf7eb2ea0	649e5ee8-e10c-4268-a1d7-77b38f5154ea.rna_seq.augmented_star_gene_counts.tsv	0326e24ab25179b51fe7d3ccf1ede190	4231260	released
c64da734-41f3-4863-90a8-dc9871b7ae02	441b25ca-6ee0-4404-961a-be70c12546a8.rna_seq.augmented_star_gene_counts.tsv	3dd8e017e75c45432c6a04b7c8fbc2e5	4244645	released
5faf8a12-a2aa-44f1-b099-02106766ec94	e653f78b-82dc-4068-938e-c59cfae00c68.rna_seq.augmented_star_gene_counts.tsv	1e252fc2c0e92ef09a0f4f94d23c1c7c	4243653	released
6359ce06-e708-45bb-9305-6780635d17be	ba5b3004-a265-40f9-a488-e67cfa4dd7ed.rna_seq.augmented_star_gene_counts.tsv	b48a63a499c0c9935184a8f3ad455f54	4238777	released
d9865860-a4e5-481f-95e4-3592caf8e33e	12b4c027-7a90-4b09-90b4-b851ba8d667c.rna_seq.augmented_star_gene_counts.tsv	109ff81b7c20db7d0d0fb96b4e3c9b91	4234182	released
e6d4a439-2636-4ecf-b611-d2085c258730	0139ef5f-7adc-4e84-90c1-42ebf59aaf98.rna_seq.augmented_star_gene_counts.tsv	8f883401f5328613f9b6064e4266ca1c	4249230	released
e1177e7d-4621-475a-a48f-33e833a4dfbb	01f19270-5df9-42c5-a29b-9623486d2441.rna_seq.augmented_star_gene_counts.tsv	511fd0ca3066a8b79972ab3dcf7a4422	4238254	released
c02fdb09-ef01-4162-90dc-e42c0880bc34	4bd18000-5bd4-467c-8517-c6b0122c027f.rna_seq.augmented_star_gene_counts.tsv	a66aab2a1063dbec7ec67eb59bb70463	4252110	released
550ec5d4-6618-4882-a783-be48163b6c30	4bd3c03d-fcde-414c-b2b4-06041c4070a2.rna_seq.augmented_star_gene_counts.tsv	edabd6b43aad5f67afb0a4c89032797e	4235043	released
c2cdff0a-7852-47e3-b222-c51289e9d305	c16c7ee3-9527-485c-83da-91d4a773ccaf.rna_seq.augmented_star_gene_counts.tsv	a56b09d1203675759a7dc65eb121a759	4245594	released
4fc4b4e0-6a01-4e8f-89f8-f68203f0105d	4f22c37d-3ee4-4237-8b39-d7a9a91f2e2d.rna_seq.augmented_star_gene_counts.tsv	593f4ca8d702b7906c170c2c31529614	4237763	released
1df39a00-527b-4218-8925-59420089415f	272c5ded-ff44-4c38-8461-c9fa8089799b.rna_seq.augmented_star_gene_counts.tsv	8e50697619bfbf23c86fc0f1389129ea	4236864	released
e79e25d8-4578-4e37-a740-91fba48ef40a	4fc6b327-7b6c-4c17-b15e-7db7bba1565a.rna_seq.augmented_star_gene_counts.tsv	34b920060e21039562836c8e56943e9a	4240915	released
8dc3309f-0346-478c-a704-872a046ff2aa	0672c617-1b52-4184-b879-87817fcc38b7.rna_seq.augmented_star_gene_counts.tsv	94f9377d0161fb6d958c6fcbe6ff433b	4245877	released
88072165-d1e1-4336-98e9-87188c8acc9b	f16c296f-5678-4d02-80fe-1c328ae733fb.rna_seq.augmented_star_gene_counts.tsv	a82d87b5cfa87ef839efcdfb4aa798e4	4245850	released
304d1243-0103-4bf7-919a-5bef507adb93	c4c5dca2-17d4-4bd2-ada9-f1c389182fed.rna_seq.augmented_star_gene_counts.tsv	b7383335d5ec0fc9b303043bacdd1c74	4244894	released
55a9ef90-80c4-45af-b65f-8c3766ad93a6	93f8d34b-ef94-4875-9cfb-7f2e5124c972.rna_seq.augmented_star_gene_counts.tsv	65580d30f3728618378e5f79089a9c6b	4220907	released
50cca459-fde7-4cd3-a21c-5b60bdb3403b	ed1880f0-e9f7-43ce-8a52-1398556e7c22.rna_seq.augmented_star_gene_counts.tsv	7c88a4e1b2ca7d4f59437016b63c80af	4254732	released
9aa3bf8f-8422-4c86-8809-b82d7117c3a2	cf847ade-6000-4bc2-9f94-446e6b4da0b4.rna_seq.augmented_star_gene_counts.tsv	42b53c018ec006696e8a6d2b96e85ee4	4255230	released
0f3755ec-9e0e-4fc9-ae14-a32d6b486a7e	b1361753-6f8c-4038-addb-9e4767ca627c.rna_seq.augmented_star_gene_counts.tsv	47d910fa8216b6cbc796425707cca061	4239901	released
420632d5-48e3-45f1-8480-3ec4d381ea55	f768c986-b04c-45fe-a0ff-6e7b0f8e4f78.rna_seq.augmented_star_gene_counts.tsv	97e98ebc4b5c52190832d369dc4a653f	4232699	released
74efe20f-a90d-4818-b633-9c8a100ce5a8	abf2b5e0-2003-4b5c-95e9-be2b4c4bc135.rna_seq.augmented_star_gene_counts.tsv	6eaa5b3736ac4c49e0e5597b616d1333	4246240	released
77639238-e075-4b01-aa44-c248ad2b05e7	5acfee78-ced1-4fd5-955c-fe335d455294.rna_seq.augmented_star_gene_counts.tsv	89435477613f8084af28a2c8955e9615	4237708	released
7d18edd8-b68d-438c-92e8-be99699f58b3	9d8483ec-eb66-4055-b757-13ef0eb36c05.rna_seq.augmented_star_gene_counts.tsv	6dae2e152ff3555bd82d4ff6407beef8	4237211	released
a3f8814b-1be9-4a0f-837d-9736315efd57	a11292a9-48f1-4f1b-89af-f43df614c024.rna_seq.augmented_star_gene_counts.tsv	5ccf1d1828ba0aadc035f3f18d597225	4248175	released
420d3651-43b4-4345-88dc-8973fb6a40b6	f296ab53-b2c2-4469-a33c-d95821bd6286.rna_seq.augmented_star_gene_counts.tsv	7c0530ef5e29195de1749b689dd292ad	4235711	released
8a88c897-62f2-4079-8029-804f7d782bb7	14fe30e1-ae34-490e-a9bc-16de4e7e240e.rna_seq.augmented_star_gene_counts.tsv	523ecd1c883bc45f676b00c1ebb0a829	4257007	released
